data__id,data__lang,data__text,Topic,Stance
1349219660948885504,en,"I mean seriously, #Boebert has all but threatened to shoot Democrats at this point, and you stop her, and then let her by, after she's claimed multiple times she wants to bring a concealed weapon inside the CAPITOL THAT WAS JUST ATTACKED by gun-wielding terrorists. REALLY?",1,AGAINST
1349219660600897539,en,It is #fact that @RepAndyBiggsAZ conspired with @RepMoBrooks and @RepGosar and Ali Alexander to carry out the attack on the Capitol on 01/06/2021.,2,FAVOR
1349219659049033730,en,@DaTechGuyblog @kylegriffin1 @AOC What do you suppose these “patriots” would have done if they opened a door and AOC was alone in the room?\nIt makes me sick to my stomach. Everyone of these pathetic losers that entered the Capitol should be n prison for a long long time. And you..I’d like to run into you sometime,1,AGAINST
1349219658239336454,en,@IwriteOK @ggreenwald Glenn said “zero” Parler users were part of the Capitol Coup and Inusrrection attempt,4,FAVOR
1349219656427565056,en,For the Culture:\nIn today’s episode Dr. CI discusses the issue of domestic terrorism that took place on The Capitol Building in D.C and the delusion of Trump supporters.  \n\nhttps://t.co/U66SswpEd7\n\nFollow us on Social Media: @diversecityllc,1,FAVOR
1349219654170890242,en,"@pattonoswalt I’d love to hear Phil Hartman as Ranger “Vicky” giving the Capitol tour. “Now this is something the other tour guides won't tell you. During this particular electoral vote count, President Trump tried to get his ‘bitch’ to help him cheat.”",1,FAVOR
1349219652975685632,en,"“This is not about false claims, or even conspiracies, but many of the people at the Capitol are now part of a completely alternate reality.” \n\nResearchers also criticized the ""knee-jerk"" nature of tech giants’ actions.\n\nhttps://t.co/wBX6KJpHy2",4,FAVOR
1349219649355993088,en,"Ah, the latest idiot who makes me embarassed that she is in Missouri. Stupid cuck will probably join the Squad. She's right up their alley.\nhttps://t.co/iVKl8ZvK3C",1,AGAINST
1349219647556608004,en,Stephen Colbert Slams Politicians Defending Capitol Rioters: “What Are You Willing To Do To Help?” https://t.co/IFbMmYdvgf #politician #colbert #willing #capitol #trump #said,1,FAVOR
1349219643194531841,en,"How the hell is Trump to blame for The Capitol, but Biden and Harris saying that BLM needs to Protest isnt Blamed on them for riots and burning cities down? If yall impeach Trump over the Capitol, impeach Biden and Harris over the Police Station and The Businesses a blaze by BLM!",1,FAVOR
1349219642263351298,en,Third member of US Congress tests positive for Covid-19 after Capitol lockdown\nhttps://t.co/3D8bvYux1b,1,AGAINST
1349219641541984256,en,Los Angeles Times - More lawmakers locked down during Capitol riot test positive for the coronavirus\n #morelawmakers #capitolriottest #LosAngelesTimes\n - https://t.co/ExhTAVPUG7\n    \n[https://t.co/Le5Szjt2uA],3,AGAINST
1349219640866721793,en,"Twitter has removed more than 70,000 accounts promoting the QAnon conspiracy theory, some of whose supporters were among the angry mob that stormed the US Capitol building last week.\n\n#HardNumbers \nhttps://t.co/H6ESYum2cf",1,FAVOR
1349219639876747266,en,So I’m Watching:24 Hrs assault on the Capitol.........I watched it live but this doc shows inside the breach and Donald Trump should be in Jail right now .,1,AGAINST
1349219639486799876,en,WATERLOO — De’Shawn Barsness scored 19 points for Wisconsin Heights in a 61-49 Capitol South win over Waterloo’s boys basketball team on Tuesday. https://t.co/1gePqXUGcR,1,AGAINST
1349219635321851904,en,"@AuthorKimberley I buy zip ties for electronics work, keeping cables of all kinds neat (especially inside computers), but have never bought them to use on people, and never stormed the Capitol, etc.",1,FAVOR
1349219634688516096,en,Cori Bush Asks Reps Who Supported Trump's False Election Claims to Be Expelled After Capitol Riot https://t.co/ri2H8ndGhX,1,FAVOR
1349219634638151680,en,"@RepDLesko Maybe if there wasn’t an attack last week on the Capitol by treasonous insurrectionists intent on hunting down and harming Congressional leaders, you could feel safe. But that shit happened. With trump’s blessing. Cheered by insiders. Deal with the fallout.",1,FAVOR
1349219634151477249,en,GOP lawmakers' fiery language under more scrutiny after deadly Capitol riot - CNN https://t.co/ZrATFBrpRj,2,AGAINST
1349219634029981696,en,@mattmiller757 @nineapart Help me understand black man. This wasn't your fight. I bet they can't pour you on a BLM protest ??? Your mama should be whooping yo a**everytime she thinks about the damn capitol you Idiot ???????? Smh,1,FAVOR
1349219632369041411,en,@hoover1060 @Drew_Yall People don't understand. They're adults but they don't know how to handle adult situations. My son protested for BLM over the summer. He probably would have walked into the capitol also if others did. I'm old and can't always be there.,1,FAVOR
1349219632318713856,en,@mtgreenee Political violence??? The Democrats weren’t the ones rioting the Capitol and chanting “Hang Mike Pence”,1,AGAINST
1349219631916056576,en,"Top military cyberleaders condemn 'sedition and cyberinsurrection' at Capitol, acknowledge Biden win",1,AGAINST
1349219630187999234,en,"In November 2020, ENBRIDGE (U.S.) INC. donated $1,000 to @BillHagertyTN.\n\nIn January 2021, Bill Hagerty and 11 other Senators attempted to overturn the 2020 election and incited the storming of the Capitol.\nSource: https://t.co/b8qiaLbrJb",0,AGAINST
1349219626245353475,en,Gov. Inslee extends security measures at the Capitol as FBI intelligence reveals a risk of uprisings in all 50 states. https://t.co/AkqwjX6NYg,4,FAVOR
1349219625951764481,en,@mtgreenee Are you the one who was giving rioters tours of the Capitol on the 5?,1,FAVOR
1349219625892859904,en,"Pelt-Wearing Son of a Judge Posts Bail After Capitol Siege. His Older Brother, Who Attended Outdoor Pro-Trump Rally, Will Watch Him.\n\nhttps://t.co/Dzdw7K838m",1,FAVOR
1349219624970285060,de,"Neue Brainpain-Folge, mit wichtigen Themen: Mark Forster beim Geschlechtsverkehr. Außerdem: Stürmung auf das Capitol, einem Belästigungs-Skandal und Glücksspiel-Sucht \n\nhttps://t.co/tQ5S2VG5Tu",1,FAVOR
1349219624525701120,en,A photo of a man resembling Norris apparently with a member of the mob began trending online.\n https://t.co/BfxcPP2OxY,1,FAVOR
1349219624064348160,en,"Mark Leffingwell is accused of assaulting a U.S. Capitol police officer amid the violent attack in which right-wing extremists broke into the Capitol building, in an attempt to stop Congress from certifying Biden's presidential victory over Trump. https://t.co/darfJF0Kde",3,FAVOR
1349219623556804608,en,"Misdemeanor counts against some of the dozens arrested so far may still be upgraded to sedition charges that are punishable by up to 20 years in prison and that carry the grave accusation of inciting an effort to overthrow the government, authorities said.\nhttps://t.co/m0AahNILu0",1,FAVOR
1349219623233843200,en,Authorities release image of man wanted for killing of Capitol Police officer https://t.co/OtQdg4wH6I,3,AGAINST
1349219622252277762,en,"#Resisters\nThe treachery of Josh Hawley @HawleyMO must not be forgotten. With a raised fist, he helped incite the mob at the Capitol. Even after they stormed the building, he still pursued his objections to the Electoral College count. He is an enemy of democracy.\n#Sedition",1,FAVOR
1349219621732298753,en,"@cnnbrk What do you think all the other states have been living through with Antifa, attacking people, destroying buildings, burning city’s. You freakin hyprocrites! The ones who entered the Capitol were mostly Antifa. Speak the truth, stop spreading the hate and division.",1,FAVOR
1349219620452847622,en,"@FBI \nFreedom Caucus chair Andy Biggs helped plan January 6 event, lead organizer says https://t.co/f2KT8zRkL8 by @ryangrim, @aidachavez",2,FAVOR
1349219618334797824,en,"MO Sen. Josh Hawley to blame for mob, Capitol coup attempt | The Kansas City Star https://t.co/Xxs7ChA53O",2,FAVOR
1349219617026162689,en,"@dreaminglad @jennfranconews @OANN Okay so we’re over election fraud and on to social media censorship? Well it’s about time. But I agree, you should be able to say whatever you want as long as you’re not peddling dangerous conspiracy theories that will motivate people to take over the Capitol",1,FAVOR
1349219616724111360,en,It’s expanding. Like Nazi Germany and China....  https://t.co/wLrUNt1Kid,1,AGAINST
1349219614283223042,und,@danamo @MikeTRose https://t.co/wAdaDBQpLu,0,AGAINST
1349219613985427458,en,"@daylilies2 @JoyAnnReid So liebengood ""allegedly kills himself along with another seditionist..????A Georgia man arrested at the violent Capitol Hill siege in Washington DC last week has died, police confirmed Monday.\nChristopher Stanton Georgia, 53, shot himself dead at his home in Alpharetta on Sat??",3,FAVOR
1349219905992859649,en,@mtgreenee BLM- fighting to not be murdered without consequences. \nCapitol Riot- mad cause my guy lost\n\nThe two are not comparable in any way shape or form. Stop supporting insurrectionists.,1,FAVOR
1349219904294187008,en,@Grinch21188235 CVS &gt; Capitol,3,AGAINST
1349219904201904128,en,"man fuck all of these people. you made your bed bro. your ""conservative policy agenda"" was always fash. I forgive your not being able to see this for another year or so. But yeah. Always knew you fucking rats would eat each other when it collapsed. https://t.co/0KCEddg14k",1,FAVOR
1349219902360588289,en,@marcrod97 The law says she is allowed to carry a gun in the capitol.,1,FAVOR
1349219900376625154,en,@ridiculoustimes @GeraldoRivera @LizCheney Some misinformation and wild claims don't mean all evidence and claims are false. There are plenty of legitimate reasons to be suspicious of the election results. What happened at the Capitol doesn't change that.,1,FAVOR
1349219900036935680,en,@someiowagirl @rosecolordglasz @RepAndyKimNJ Fair enough. He captured me when I saw him cleaning up the Capitol after the attack.,2,FAVOR
1349219899617382400,en,Parler’s coding could come back to haunt Capitol Hill rioters.\n--- via @arstechnica \nhttps://t.co/PE9MMHSxGM,1,FAVOR
1349219899495882753,en,"Capitol attack's cybersecurity fallout: Stolen laptops, lost data and possible espionage #Cybersecurity #security  https://t.co/1OfWemsTH3",4,AGAINST
1349219897012842496,en,"@kvrtaric @JackPosobiec Don't agree.  At a gas station ok.  In a riot in the Capitol, no way.   Protecting the most important institution in this country means something.  Easy to second guess and risk some lunatic like the nutjobs who almost killed Scalise.",1,AGAINST
1349219896241115136,en,"Shirtless, Horned Capitol Rioter Jake Angeli Demands Organic Food In Jail ?? https://t.co/HU330mobuP",1,FAVOR
1349219895804878848,sv,"@DrCapitalP @LeifHolm12 @Jari64Topi GPS koordinaterna och Userid använder de nu till att se vart folk har varit några gick att härleda till militärbaser . \n\nParler Users Breached Deep Inside U.S. Capitol Building, GPS Data Shows\n\nhttps://t.co/mNTH1PZofF",2,FAVOR
1349219894068330519,en,(DoD Memo) 5:45 p.m.: Miller signs formal authorization for out-of-state National Guard personnel to muster and gives voice approval for deployment to support the Capitol Police.,3,AGAINST
1349219888292913153,en,@mtgreenee Blm protesters were fighting for injustice. They were fighting for their lives against unnecessary police shootings. Maga thugs stormed the capitol to kill members of Congress and tried to overturn a legitimate election. Are you for real?,1,AGAINST
1349219884232634370,en,"@GeraldoRivera @LizCheney He’s been crazy! Nothing MADE him crazy! He’s a Fucking lunatic that incited Charlottesville, or how about “ stand back and stand by” or “media is the enemy of the people” or talking shit about @GovWhitmer and Michigan Capitol? How about caging up kids? Get the fuck outa here WAT",1,FAVOR
1349219882131451905,en,@ashleyn1cole So did you support the Antifa riots the past few year?\n\nDid you support the proven to be fake Russia collusion story.\n\nDid you support the riots at the Capitol and Supreme Court during the kavanaugh hearings.\n\nYou should do some soal searching yourself.\nYou’ll find it in a gutter,1,AGAINST
1349219881649106945,en,Known Terrorists:\n\nPeople who pour the milk before the cereal\n\nEveryone who stormed the capitol\n\nMy cat sometimes\n\nIsrael,1,AGAINST
